Date,Category,Category_Label,Author,Tokens,Share_In_Category
2025-07-07,translation,Translation,others,17.30535,0.20385278
2025-07-07,trivia,Trivia,deepseek,0.410224,0.03165488
2025-07-07,trivia,Trivia,google,6.296737,0.48588648
2025-07-07,trivia,Trivia,meta-llama,0.93292,0.07198862
2025-07-07,trivia,Trivia,minimax,0.42748,0.03298641
2025-07-07,trivia,Trivia,openai,0.32471,0.02505621
2025-07-07,trivia,Trivia,others,4.567204,0.35242739
2025-07-14,academia,Academia,anthropic,4.49006,0.06598512
2025-07-14,academia,Academia,google,41.62453,0.61170669
2025-07-14,academia,Academia,openai,5.607853,0.08241201
2025-07-14,academia,Academia,others,16.324108,0.23989619
2025-07-14,finance,Finance,anthropic,9.258193,0.1473543
2025-07-14,finance,Finance,deepseek,4.788527,0.07621466
2025-07-14,finance,Finance,google,18.448813,0.29363309
2025-07-14,finance,Finance,openai,4.424428,0.07041962
2025-07-14,finance,Finance,others,25.909514,0.41237833
2025-07-14,health,Health,anthropic,1.776204,0.0412919
2025-07-14,health,Health,google,22.963725,0.53384385
2025-07-14,health,Health,moonshotai,1.839194,0.04275623
2025-07-14,health,Health,openai,2.456001,0.05709532
2025-07-14,health,Health,others,13.980685,0.32501271
2025-07-14,legal,Legal,deepseek,1.079828,0.03917511
2025-07-14,legal,Legal,google,14.730333,0.53440212
2025-07-14,legal,Legal,mistralai,1.345027,0.04879628
2025-07-14,legal,Legal,openai,2.877522,0.10439369
2025-07-14,legal,Legal,others,7.531426,0.27323281
2025-07-14,marketing,Marketing,anthropic,1.961955,0.1069177
2025-07-14,marketing,Marketing,deepseek,0.738356,0.0402371
2025-07-14,marketing,Marketing,google,5.110903,0.27852122
2025-07-14,marketing,Marketing,meta-llama,2.086127,0.11368454
2025-07-14,marketing,Marketing,openai,3.480405,0.18966642
2025-07-14,marketing,Marketing,others,4.972393,0.27097302
2025-07-14,marketing/seo,SEO,google,13.587147,0.70254857
2025-07-14,marketing/seo,SEO,openai,0.978899,0.05061579
2025-07-14,marketing/seo,SEO,others,2.909811,0.15045717
2025-07-14,marketing/seo,SEO,qwen,1.86394,0.09637847
2025-07-14,programming,Programming,anthropic,489.510344,0.51976196
2025-07-14,programming,Programming,deepseek,19.697541,0.02091484
2025-07-14,programming,Programming,google,179.624394,0.19072514
2025-07-14,programming,Programming,moonshotai,65.215236,0.06924552
2025-07-14,programming,Programming,openai,16.675918,0.01770649
2025-07-14,programming,Programming,others,108.91666,0.11564768
2025-07-14,programming,Programming,x-ai,62.15708,0.06599837
2025-07-14,roleplay,Roleplay,anthropic,26.387645,0.02877902
2025-07-14,roleplay,Roleplay,deepseek,457.401999,0.49885399
2025-07-14,roleplay,Roleplay,google,226.440284,0.2469614
2025-07-14,roleplay,Roleplay,mistralai,28.23036,0.03078873
2025-07-14,roleplay,Roleplay,others,178.445282,0.19461686
2025-07-14,science,Science,anthropic,14.460223,0.06602431
2025-07-14,science,Science,deepseek,42.273244,0.19301652
2025-07-14,science,Science,google,79.978309,0.36517507
2025-07-14,science,Science,openai,9.356341,0.04272036
2025-07-14,science,Science,others,72.945489,0.33306373
2025-07-14,technology,Technology,anthropic,111.762134,0.29944968
2025-07-14,technology,Technology,deepseek,15.091416,0.04043516
2025-07-14,technology,Technology,google,87.788224,0.23521523
2025-07-14,technology,Technology,moonshotai,9.492082,0.02543259
2025-07-14,technology,Technology,openai,20.29212,0.05436966
2025-07-14,technology,Technology,others,95.783049,0.25663615
2025-07-14,technology,Technology,x-ai,33.016064,0.08846153
2025-07-14,translation,Translation,anthropic,2.05102,0.02557552
2025-07-14,translation,Translation,google,55.970512,0.69793335
2025-07-14,translation,Translation,meta-llama,4.76386,0.05940372
2025-07-14,translation,Translation,others,17.409246,0.21708741
2025-07-14,trivia,Trivia,deepseek,0.490424,0.04288699
2025-07-14,trivia,Trivia,google,6.118021,0.53501406
2025-07-14,trivia,Trivia,meta-llama,0.8427,0.07369316
2025-07-14,trivia,Trivia,minimax,0.54656,0.04779606
2025-07-14,trivia,Trivia,others,3.437548,0.30060973
2025-07-21,academia,Academia,anthropic,8.420883,0.18514812
2025-07-21,academia,Academia,google,21.626266,0.47549203
2025-07-21,academia,Academia,openai,3.714087,0.08166083
2025-07-21,academia,Academia,others,11.720633,0.25769902
2025-07-21,finance,Finance,anthropic,14.439747,0.22156507
2025-07-21,finance,Finance,deepseek,2.203446,0.03380992
2025-07-21,finance,Finance,google,17.345255,0.2661475
2025-07-21,finance,Finance,openai,6.810305,0.10449807
2025-07-21,finance,Finance,others,24.372834,0.37397945
2025-07-21,health,Health,anthropic,1.216784,0.03685096
2025-07-21,health,Health,deepseek,1.228118,0.03719419
2025-07-21,health,Health,google,17.778966,0.53844534
2025-07-21,health,Health,openai,2.734061,0.08280247
2025-07-21,health,Health,others,10.061144,0.30470705
2025-07-21,legal,Legal,anthropic,0.675914,0.03431932
2025-07-21,legal,Legal,google,8.611854,0.43726441
2025-07-21,legal,Legal,meta-llama,0.921893,0.04680884
2025-07-21,legal,Legal,mistralai,1.439945,0.0731128
2025-07-21,legal,Legal,openai,2.602659,0.13214925
2025-07-21,legal,Legal,others,5.442579,0.27634538
2025-07-21,marketing,Marketing,anthropic,1.594447,0.10271807
2025-07-21,marketing,Marketing,deepseek,0.703284,0.04530726
2025-07-21,marketing,Marketing,google,5.488542,0.35358502
2025-07-21,marketing,Marketing,meta-llama,0.907468,0.05846123
2025-07-21,marketing,Marketing,openai,3.145163,0.20261893
2025-07-21,marketing,Marketing,others,3.683649,0.23730948
2025-07-21,marketing/seo,SEO,anthropic,0.42654,0.03275363
2025-07-21,marketing/seo,SEO,google,6.913816,0.53090578
2025-07-21,marketing/seo,SEO,openai,1.111129,0.08532263
2025-07-21,marketing/seo,SEO,others,2.627554,0.20176757
2025-07-21,marketing/seo,SEO,qwen,1.94364,0.14925039
2025-07-21,programming,Programming,anthropic,511.744809,0.51268564
2025-07-21,programming,Programming,google,160.760156,0.16105571
2025-07-21,programming,Programming,moonshotai,44.141538,0.04422269
2025-07-21,programming,Programming,others,111.353468,0.11155819
2025-07-21,programming,Programming,qwen,135.576055,0.13582531
2025-07-21,programming,Programming,x-ai,34.588876,0.03465247
2025-07-21,roleplay,Roleplay,anthropic,19.885598,0.02196511
2025-07-21,roleplay,Roleplay,deepseek,459.14867,0.50716351
2025-07-21,roleplay,Roleplay,google,224.641823,0.24813343
2025-07-21,roleplay,Roleplay,mistralai,25.896534,0.02860463
2025-07-21,roleplay,Roleplay,others,175.754083,0.19413332
2025-07-21,science,Science,anthropic,15.559074,0.08357303
2025-07-21,science,Science,deepseek,31.323979,0.16825165
2025-07-21,science,Science,google,52.200724,0.28038768
2025-07-21,science,Science,openai,16.013936,0.08601625
2025-07-21,science,Science,others,65.761774,0.35322865
2025-07-21,science,Science,x-ai,5.313898,0.02854274
2025-07-21,technology,Technology,anthropic,157.69973,0.4204659
2025-07-21,technology,Technology,deepseek,13.498112,0.03598926
2025-07-21,technology,Technology,google,69.342178,0.18488314
2025-07-21,technology,Technology,openai,16.724446,0.04459145
2025-07-21,technology,Technology,others,86.730173,0.23124377
2025-07-21,technology,Technology,qwen,12.111226,0.03229148
2025-07-21,technology,Technology,x-ai,18.953638,0.05053502
2025-07-21,translation,Translation,anthropic,3.27774,0.05240898
2025-07-21,translation,Translation,deepseek,1.060658,0.01695924
2025-07-21,translation,Translation,google,47.014134,0.7517261
2025-07-21,translation,Translation,others,11.189043,0.17890568
2025-07-21,trivia,Trivia,deepseek,0.524272,0.04632427
2025-07-21,trivia,Trivia,google,7.199888,0.63617713
2025-07-21,trivia,Trivia,meta-llama,0.574526,0.05076468
2025-07-21,trivia,Trivia,minimax,0.16226,0.01433718
2025-07-21,trivia,Trivia,openai,0.299586,0.02647118
2025-07-21,trivia,Trivia,others,2.556896,0.22592555
2025-07-28,academia,Academia,anthropic,13.163556,0.1905258
2025-07-28,academia,Academia,google,31.380887,0.45419861
2025-07-28,academia,Academia,openai,3.654818,0.05289887
2025-07-28,academia,Academia,openrouter,3.777969,0.05468132
2025-07-28,academia,Academia,others,17.113441,0.24769539
2025-07-28,finance,Finance,anthropic,4.33165,0.06947819
2025-07-28,finance,Finance,deepseek,6.676412,0.10708738
2025-07-28,finance,Finance,google,21.01101,0.33700946
2025-07-28,finance,Finance,openai,2.309507,0.0370437
2025-07-28,finance,Finance,openrouter,2.968771,0.04761807
2025-07-28,finance,Finance,others,25.048113,0.40176321
2025-07-28,health,Health,anthropic,0.954135,0.03005968
2025-07-28,health,Health,deepseek,1.100107,0.03465847
2025-07-28,health,Health,google,10.271888,0.32361215
2025-07-28,health,Health,openai,4.012542,0.1264137
2025-07-28,health,Health,openrouter,1.445238,0.04553169
2025-07-28,health,Health,others,13.957445,0.43972431
2025-07-28,legal,Legal,deepseek,2.109053,0.08731897
2025-07-28,legal,Legal,google,8.822209,0.36525689
2025-07-28,legal,Legal,mistralai,1.537785,0.06366735
2025-07-28,legal,Legal,openai,4.625077,0.19148734
2025-07-28,legal,Legal,others,7.059312,0.29226946
2025-07-28,marketing,Marketing,anthropic,2.301524,0.14838012
2025-07-28,marketing,Marketing,deepseek,0.635704,0.04098404
2025-07-28,marketing,Marketing,google,4.605446,0.29691478
2025-07-28,marketing,Marketing,meta-llama,0.957269,0.06171547
2025-07-28,marketing,Marketing,openai,2.551877,0.16452045
2025-07-28,marketing,Marketing,others,4.459183,0.28748514
2025-07-28,marketing/seo,SEO,anthropic,1.244616,0.07240353
2025-07-28,marketing/seo,SEO,google,10.00571,0.58206601
2025-07-28,marketing/seo,SEO,moonshotai,0.476467,0.02771771
2025-07-28,marketing/seo,SEO,openai,0.932287,0.05423428
2025-07-28,marketing/seo,SEO,others,2.293632,0.13342832
2025-07-28,marketing/seo,SEO,qwen,2.23728,0.13015015
2025-07-28,programming,Programming,anthropic,519.428712,0.34259446
2025-07-28,programming,Programming,google,128.633249,0.08484136
2025-07-28,programming,Programming,openrouter,386.738518,0.2550773
2025-07-28,programming,Programming,others,187.476404,0.12365196
2025-07-28,programming,Programming,qwen,264.474877,0.17443708
2025-07-28,programming,Programming,z-ai,29.410256,0.01939783
2025-07-28,roleplay,Roleplay,anthropic,19.461772,0.02162168
2025-07-28,roleplay,Roleplay,deepseek,457.757908,0.50856091
2025-07-28,roleplay,Roleplay,google,181.085519,0.2011828
2025-07-28,roleplay,Roleplay,mistralai,28.598055,0.03177193
2025-07-28,roleplay,Roleplay,openrouter,20.018384,0.02224007
2025-07-28,roleplay,Roleplay,others,193.182755,0.21462261
2025-07-28,science,Science,anthropic,17.532107,0.06907274
2025-07-28,science,Science,deepseek,27.924807,0.11001775
2025-07-28,science,Science,google,57.209561,0.22539341
2025-07-28,science,Science,meta-llama,47.184434,0.18589656
2025-07-28,science,Science,openai,5.982812,0.023571
2025-07-28,science,Science,openrouter,19.631472,0.07734379
2025-07-28,science,Science,others,78.355719,0.30870474
2025-07-28,technology,Technology,anthropic,112.971735,0.29403398
2025-07-28,technology,Technology,deepseek,11.221655,0.02920684
2025-07-28,technology,Technology,google,86.375754,0.22481205
2025-07-28,technology,Technology,openai,16.903102,0.04399407
2025-07-28,technology,Technology,openrouter,34.060704,0.08865053
2025-07-28,technology,Technology,others,95.107425,0.24753816
2025-07-28,technology,Technology,qwen,13.345539,0.03473472
2025-07-28,technology,Technology,x-ai,14.227276,0.03702964
2025-07-28,translation,Translation,anthropic,1.565337,0.02266868
2025-07-28,translation,Translation,google,48.056448,0.69593741
2025-07-28,translation,Translation,openrouter,4.762566,0.06896989
2025-07-28,translation,Translation,others,14.66848,0.21242402
2025-07-28,trivia,Trivia,deepseek,0.594035,0.05922381
2025-07-28,trivia,Trivia,google,3.417324,0.34069883
2025-07-28,trivia,Trivia,meta-llama,1.296897,0.12929746
2025-07-28,trivia,Trivia,moonshotai,0.247704,0.02469552
2025-07-28,trivia,Trivia,openai,0.313731,0.03127823
2025-07-28,trivia,Trivia,openrouter,0.663607,0.06616
2025-07-28,trivia,Trivia,others,3.497039,0.34864616
2025-08-04,academia,Academia,anthropic,7.708181,0.13196298
2025-08-04,academia,Academia,google,19.423048,0.33251987
2025-08-04,academia,Academia,openai,9.216415,0.15778374
2025-08-04,academia,Academia,others,22.064047,0.3777334
2025-08-04,finance,Finance,anthropic,6.881874,0.09942739
2025-08-04,finance,Finance,deepseek,5.536478,0.07998948
2025-08-04,finance,Finance,google,22.68985,0.3278166
2025-08-04,finance,Finance,openai,2.188724,0.03162207
2025-08-04,finance,Finance,openrouter,2.435255,0.03518388
2025-08-04,finance,Finance,others,27.067624,0.39106547
2025-08-04,finance,Finance,qwen,2.415268,0.03489512
2025-08-04,health,Health,anthropic,2.234716,0.04958378
2025-08-04,health,Health,google,12.972337,0.28782967
2025-08-04,health,Health,meta-llama,3.17077,0.0703529
2025-08-04,health,Health,openai,11.031866,0.24477458
2025-08-04,health,Health,others,14.666357,0.32541652
2025-08-04,health,Health,qwen,0.993446,0.02204255
2025-08-04,legal,Legal,anthropic,1.199336,0.05091438
2025-08-04,legal,Legal,deepseek,0.888298,0.03771013
2025-08-04,legal,Legal,google,9.136172,0.38785006
2025-08-04,legal,Legal,mistralai,1.571915,0.06673116
2025-08-04,legal,Legal,openai,3.252082,0.13805784
2025-08-04,legal,Legal,others,7.508136,0.31873643
2025-08-04,marketing,Marketing,anthropic,1.824719,0.10407174
2025-08-04,marketing,Marketing,deepseek,1.010356,0.05762507
2025-08-04,marketing,Marketing,google,5.872142,0.33491408
2025-08-04,marketing,Marketing,meta-llama,1.035167,0.05904014
2025-08-04,marketing,Marketing,openai,3.084946,0.17594806
2025-08-04,marketing,Marketing,others,4.705948,0.26840093
2025-08-04,marketing/seo,SEO,anthropic,0.78987,0.05250155
2025-08-04,marketing/seo,SEO,deepseek,0.74356,0.04942336
2025-08-04,marketing/seo,SEO,google,7.331081,0.48728641
2025-08-04,marketing/seo,SEO,openai,1.213459,0.08065689
2025-08-04,marketing/seo,SEO,others,3.318676,0.22058762
2025-08-04,marketing/seo,SEO,qwen,1.64806,0.10954418
2025-08-04,programming,Programming,anthropic,415.448073,0.32845804
2025-08-04,programming,Programming,google,114.221951,0.09030519
2025-08-04,programming,Programming,moonshotai,77.39041,0.06118575
2025-08-04,programming,Programming,openrouter,172.612872,0.13646973
2025-08-04,programming,Programming,others,227.34766,0.17974369
2025-08-04,programming,Programming,qwen,178.282059,0.14095185
2025-08-04,programming,Programming,z-ai,79.540634,0.06288574
2025-08-04,roleplay,Roleplay,anthropic,21.379588,0.02336408
2025-08-04,roleplay,Roleplay,deepseek,476.104012,0.52029674
2025-08-04,roleplay,Roleplay,google,177.151197,0.19359465
2025-08-04,roleplay,Roleplay,mistralai,29.132714,0.03183686
2025-08-04,roleplay,Roleplay,openai,16.549535,0.01808569
2025-08-04,roleplay,Roleplay,others,194.745414,0.21282199
2025-08-04,science,Science,anthropic,13.79228,0.07667708
2025-08-04,science,Science,deepseek,28.54357,0.1586857
2025-08-04,science,Science,google,37.6882,0.20952454
2025-08-04,science,Science,openai,14.793248,0.08224188
2025-08-04,science,Science,openrouter,6.062547,0.03370425
2025-08-04,science,Science,others,78.995028,0.43916656
2025-08-04,technology,Technology,anthropic,67.880785,0.21942297
2025-08-04,technology,Technology,deepseek,10.697623,0.0345798
2025-08-04,technology,Technology,google,71.339778,0.23060408
2025-08-04,technology,Technology,openai,14.441148,0.04668066
2025-08-04,technology,Technology,openrouter,12.477516,0.04033327
2025-08-04,technology,Technology,others,110.484606,0.35713878
2025-08-04,technology,Technology,qwen,11.246747,0.03635483
2025-08-04,technology,Technology,x-ai,10.792226,0.03488561
2025-08-04,translation,Translation,google,43.997924,0.6496181
2025-08-04,translation,Translation,openai,2.4048,0.03550626
2025-08-04,translation,Translation,openrouter,5.042925,0.0744575
2025-08-04,translation,Translation,others,16.283258,0.24041814
2025-08-04,trivia,Trivia,deepseek,0.461306,0.05206286
2025-08-04,trivia,Trivia,google,3.317338,0.37439385
2025-08-04,trivia,Trivia,meta-llama,1.231483,0.13898484
2025-08-04,trivia,Trivia,openai,0.370924,0.04186233
2025-08-04,trivia,Trivia,others,3.000782,0.33866738
2025-08-04,trivia,Trivia,qwen,0.478725,0.05402874
2025-08-11,academia,Academia,anthropic,8.797915,0.14978161
2025-08-11,academia,Academia,deepseek,5.927678,0.10091677
2025-08-11,academia,Academia,google,19.216706,0.3271581
2025-08-11,academia,Academia,openai,2.354297,0.04008113
2025-08-11,academia,Academia,others,22.441691,0.38206239
2025-08-11,finance,Finance,anthropic,8.015135,0.10970412
2025-08-11,finance,Finance,deepseek,3.588802,0.04912036
2025-08-11,finance,Finance,google,22.851964,0.31277757
2025-08-11,finance,Finance,openai,7.401937,0.1013112
2025-08-11,finance,Finance,others,29.011708,0.39708673
2025-08-11,finance,Finance,qwen,2.191844,0.03000003
2025-08-11,health,Health,anthropic,1.667955,0.04850023
2025-08-11,health,Health,google,9.279549,0.26982754
2025-08-11,health,Health,openai,8.489244,0.24684733
2025-08-11,health,Health,others,13.491388,0.39229795
2025-08-11,health,Health,qwen,1.46253,0.04252694
2025-08-11,legal,Legal,anthropic,0.903691,0.03141174
2025-08-11,legal,Legal,google,9.197266,0.31969118
2025-08-11,legal,Legal,openai,12.274751,0.4266626
2025-08-11,legal,Legal,others,6.393513,0.22223449
2025-08-11,marketing,Marketing,anthropic,1.630876,0.08536684
2025-08-11,marketing,Marketing,deepseek,1.057704,0.05536462
2025-08-11,marketing,Marketing,google,7.164128,0.37500041
2025-08-11,marketing,Marketing,meta-llama,1.22253,0.06399235
2025-08-11,marketing,Marketing,openai,2.169376,0.1135542
2025-08-11,marketing,Marketing,others,5.059368,0.26482844
2025-08-11,marketing,Marketing,qwen,0.80034,0.04189314
2025-08-11,marketing/seo,SEO,anthropic,1.136367,0.06183197
2025-08-11,marketing/seo,SEO,deepseek,4.17506,0.22717321
2025-08-11,marketing/seo,SEO,google,7.896398,0.42965853
